spelling,count,looks_polish,locations
Krowisko,1,False,example.txt:52429
Krsedszrzedz,1,True,example.txt:16987
Krsekuglion,1,False,example.txt:4138
Krsetunia,1,False,example.txt:4134
Krupcki,1,False,example.txt:43319
Krupecki,2,False,example.txt:43337; example.txt:43946
Krupithko,2,False,example.txt:42127; example.txt:42161
Krupkowy,1,False,example.txt:41657
Krupshynsky,2,False,example.txt:47523; example.txt:47524
Krupsinci,1,False,example.txt:46660
Krupsinscy,1,False,example.txt:46662
Krupski,1,False,example.txt:43438
Krusseczki,1,True,example.txt:14051
Krussetta,1,False,example.txt:5785
Kruszeczki,1,True,example.txt:12885
Kruszelnic,1,True,example.txt:11810
Kruszwic,1,True,example.txt:37139
Krutzecki,1,False,example.txt:27202
Krystoph,1,False,example.txt:24102
Krystyna,1,False,example.txt:17108
Kryszaik,1,True,example.txt:47783
Kryszaika,1,True,example.txt:47782
Krysztops,1,True,example.txt:26119
Krzciciela,2,True,example.txt:37307; example.txt:37311
Krzciel,1,True,example.txt:37314
Krzeczomowicze,1,True,example.txt:24868
Krzeczomowski,1,True,example.txt:24869
Krzedszrzedzia,1,True,example.txt:16975
Krzeprzelski,1,True,example.txt:21187
Krzescielski,2,True,example.txt:44986; example.txt:44990
Krziczeski,1,True,example.txt:12331
Krzuwce,1,True,example.txt:45142
Krzystanowic,1,True,example.txt:43955
Krzystyna,1,True,example.txt:17099
Krzysztanowicem,1,True,example.txt:4251
Krzysztof,1,True,example.txt:20127
Krzysztofa,2,True,example.txt:26173; example.txt:29878
Krzysztoffa,2,True,example.txt:20120; example.txt:20122
Krzysztopha,1,True,example.txt:26417
Krzyszyeszycze,1,True,example.txt:26512
Krzywcze,2,True,example.txt:45144; example.txt:45149
Kscilac,1,False,example.txt:36285
Kubeckim,1,False,example.txt:41867
Kuesik,1,False,example.txt:47848
Kufret,1,False,example.txt:41889
Kuirkoxoruis,1,False,example.txt:37895
Kuismie,1,False,example.txt:12171
Kuklinska,1,False,example.txt:4529
Kukowi,1,False,example.txt:3965
Kulczyckiego,1,True,example.txt:23697
Kulianczyk,1,True,example.txt:25459
Kulikowier,1,False,example.txt:14940
Kumiczki,1,True,example.txt:19559
Kunathik,1,False,example.txt:49723
Kunczyc,1,True,example.txt:28012
Kunicampian,1,False,example.txt:28772
Kunowcze,1,True,example.txt:45145
Kupianis,1,False,example.txt:13010
Kupiectwa,1,False,example.txt:33145
Kupieczka,1,True,example.txt:33121
Kupisomique,1,False,example.txt:23353
Kupkowiczowi,1,True,example.txt:44632
Kupromirowe,1,False,example.txt:13168
Kupronowe,1,False,example.txt:13178
Kupronowiczowego,1,True,example.txt:13180
Kupronowow,1,False,example.txt:12874
Kuprowowna,1,False,example.txt:13212
Kuproy,1,False,example.txt:23353
Kuriakos,1,False,example.txt:8290
Kurilowic,1,False,example.txt:40040
Kurylowis,2,False,example.txt:19938; example.txt:19941
Kurylowszka,1,True,example.txt:19927
Kusloms,1,False,example.txt:39706
Kusnierza,1,True,example.txt:3955
Kussni,2,False,example.txt:18401; example.txt:18413
Kustanka,2,False,example.txt:25843; example.txt:25846
Kustosie,1,False,example.txt:2173
Kuszarka,1,True,example.txt:36305
Kutsema,1,False,example.txt:6855
Kuśnierzy,1,True,example.txt:25007
KwaliSowego,1,False,example.txt:4269
Kwaser,1,False,example.txt:28334
Kwasina,1,False,example.txt:50994
Kwasset,1,False,example.txt:7840
Kwaylonska,1,False,example.txt:26741
Kwenicst,2,False,example.txt:52204; example.txt:52207
Kwietnia,1,False,example.txt:8613
Kwonsky,1,False,example.txt:52140
Kysiafiertyrowic,1,False,example.txt:37868
Kzebriow,1,False,example.txt:8237
Kzebriowi,1,False,example.txt:8235
Kzionsski,1,False,example.txt:17773
Kziszlik,1,True,example.txt:19696
Kłoboczki,1,True,example.txt:48231
LAZAROWIC,1,False,example.txt:6843
LXXV,1,False,example.txt:21420
Laborowy,1,False,example.txt:42537
Labrinka,1,False,example.txt:12185
Laczkonem,1,True,example.txt:33794
Laczowna,1,True,example.txt:2862
Ladislaus,2,False,example.txt:3352; example.txt:39491
Lafaluko,1,False,example.txt:16391
Lagiewnicki,1,False,example.txt:1794
Laguskim,1,False,example.txt:28775
Lagynczowska,1,True,example.txt:34319
Lakatosz,1,True,example.txt:10365
Lamanego,1,False,example.txt:33038
Lamankowo,1,False,example.txt:33592
Lamarycz,1,True,example.txt:16872
Lambasium,2,False,example.txt:34205; example.txt:34216
Lamenicum,1,False,example.txt:19864
Lamentatio,1,False,example.txt:8873
Lamiaczy,1,True,example.txt:33841
Lampischias,1,False,example.txt:16029
Lanaberno,1,False,example.txt:40391
Lanbwoylowi,1,False,example.txt:30954
Lanctorunfa,1,False,example.txt:19490
Lanczemus,2,True,example.txt:27185; example.txt:27186
Lanczkoronski,1,True,example.txt:19500
Lanczutensi,1,True,example.txt:15001
Lanczuth,1,True,example.txt:15012
Landrecht,1,False,example.txt:31035
Landuccus,1,False,example.txt:34137
Lanicida,1,False,example.txt:25749
Lanicula,1,False,example.txt:43374
Lanificina,1,False,example.txt:6879
Lanificionumque,1,False,example.txt:46227
Lanirzodzki,1,True,example.txt:47651
Lanistam,1,False,example.txt:41264
Lankorowskiemu,1,False,example.txt:42537
Lankwogowi,1,False,example.txt:29858
Lankwogycie,2,False,example.txt:29844; example.txt:29848
Lankwogys,1,False,example.txt:29854
Lankwoytowem,1,False,example.txt:30520
Lankwoytowi,2,False,example.txt:30513; example.txt:30514
Lannicida,1,False,example.txt:47462
Lanouri,1,False,example.txt:48941
Lanskiej,1,False,example.txt:44
Lanskiemu,1,False,example.txt:827
Lantwoythemgdy,1,False,example.txt:30542
Lanyciale,1,False,example.txt:8991
Lanzoltowszki,1,True,example.txt:20767
Laphoros,1,False,example.txt:37403
Lapicida,1,False,example.txt:49793
Lapicidae,1,False,example.txt:1212
Lapicidam,2,False,example.txt:2735; example.txt:42232
Lapicidankowa,1,False,example.txt:1217
Lapicidowa,1,False,example.txt:1211
Lapidulum,1,False,example.txt:6911
Lapusod,1,False,example.txt:17262
Larbut,1,False,example.txt:14882
Larbutowna,1,False,example.txt:14883
Larsowska,1,False,example.txt:34485
Larzimierski,1,True,example.txt:26730
Lasciessa,2,False,example.txt:11781; example.txt:11791
Laskowiczowna,1,True,example.txt:24874
Lasocieski,1,False,example.txt:27016
Lasowek,1,False,example.txt:37357
Lasymiecki,1,False,example.txt:14362
Latelka,1,False,example.txt:36245
Laterifici,1,False,example.txt:32323
Lathimirzynski,1,True,example.txt:4028
Laudimentis,1,False,example.txt:44163
Laudoriale,1,False,example.txt:33989
Laurentowna,1,False,example.txt:34244
Laurenzowicz,1,True,example.txt:33067
Lauryncowic,1,False,example.txt:43467
Lauszeczki,1,True,example.txt:38403
Lawrentowna,1,False,example.txt:34146
Laxinonowskianae,1,False,example.txt:23669
Lazienka,1,False,example.txt:3623
Lazistam,1,False,example.txt:33556
Lazotzki,1,False,example.txt:30896
Lazurkowo,1,False,example.txt:27555
Lazurowy,1,False,example.txt:33051
Lazurskno,1,False,example.txt:27750
Lazyńskiego,1,True,example.txt:40537
Leaswianta,1,False,example.txt:20750
Lebemiście,2,True,example.txt:10631; example.txt:10637
Leberowen,1,False,example.txt:4371
Lebkoroszka,1,True,example.txt:12272
Lebrzu,1,True,example.txt:32456
Lechowita,1,False,example.txt:36832
Leczwret,1,True,example.txt:10788
Lediana,1,False,example.txt:18918
Legerbrio,1,False,example.txt:46228
Legnaczium,1,True,example.txt:12064
Legnanus,1,False,example.txt:29494
Legnica,1,False,example.txt:10561
Legnicensis,1,False,example.txt:16212
Legnicz,1,True,example.txt:2457
Legumius,1,False,example.txt:18564
Leguslic,1,False,example.txt:52502
Lehawska,1,False,example.txt:27053
Leincowna,1,False,example.txt:40090
Leiphia,1,False,example.txt:10443
Leisnowic,2,False,example.txt:52657; example.txt:52660
Lekawska,2,False,example.txt:20989; example.txt:21004
Lekawski,1,False,example.txt:21010
Lelekowka,1,False,example.txt:7089
Lelsmid,1,False,example.txt:34503
Lembergensis,1,False,example.txt:35856
Lemniwfea,1,False,example.txt:47116
Lendnosi,1,False,example.txt:13057
Lenkowiczow,1,True,example.txt:2374
Lentwoycie,1,False,example.txt:29817
Lentwoytowi,1,False,example.txt:29817
Leoboldus,1,False,example.txt:12219
Leonstok,2,False,example.txt:10708; example.txt:10708
Leoparsek,1,False,example.txt:7889
Leopitele,1,False,example.txt:3283
LeopoliensisSigismundum,1,False,example.txt:741
Leoryncouic,1,False,example.txt:43877
Leoslai,1,False,example.txt:23884
Leoszyk,2,True,example.txt:39032; example.txt:39037
Lephaten,1,False,example.txt:10135
Lepianka,1,False,example.txt:51962
Leslewie,1,False,example.txt:10637
Lespecki,2,False,example.txt:40532; example.txt:40552
Leszarzowski,1,True,example.txt:27039
Leszplha,2,True,example.txt:6612; example.txt:6617
Leucathkowam,1,False,example.txt:2907
Leucolaum,1,False,example.txt:17488
Leuskei,1,False,example.txt:52836
Lewenstok,1,False,example.txt:52076
Lewrich,1,False,example.txt:49832
Lexywde,1,False,example.txt:22183
Liasonowi,1,False,example.txt:33183
Liathkow,1,False,example.txt:18750
Liatorszynski,1,True,example.txt:40689
Liatoszyn,1,True,example.txt:40426
Liatoszynski,2,True,example.txt:40419; example.txt:40426
Liberator,1,False,example.txt:7196
Libertatibus,1,False,example.txt:45837
Libisowski,1,False,example.txt:39251
Libowic,1,False,example.txt:7525
Libripensam,1,False,example.txt:27812
Libriten,1,False,example.txt:11876
LibrumHonoratum,1,False,example.txt:36796
Liczmissa,1,True,example.txt:12138
LieBacky,1,False,example.txt:25353
Liebanip,1,False,example.txt:30696
Liebelico,1,False,example.txt:9455
Liebierski,1,False,example.txt:40437
Liechreckiego,1,False,example.txt:40536
Liedoniedo,1,False,example.txt:19267
Liepstan,1,False,example.txt:13047
Liereszkonsski,1,True,example.txt:12212
Lierkozopski,1,False,example.txt:39492
Liermosowska,1,False,example.txt:3575
Lierstanowszka,2,True,example.txt:17159; example.txt:17159
Liesmonsski,1,False,example.txt:12650
Liesskomis,1,False,example.txt:28578
Liexterko,1,False,example.txt:12192
Lieyknis,2,False,example.txt:24258; example.txt:24258
Lignarij,1,False,example.txt:30896
Lignarium,2,False,example.txt:25434; example.txt:36972
Lignifaber,1,False,example.txt:35134
Lignifabro,1,False,example.txt:52668
Lignifabrum,1,False,example.txt:52671
Likoczyk,1,True,example.txt:10778
Limard,1,False,example.txt:17466
Limitatio,1,False,example.txt:11980
Limozar,1,False,example.txt:38937
Lincubernum,2,False,example.txt:49910; example.txt:49913
Lindaui,1,False,example.txt:53026
Lindauia,2,False,example.txt:53027; example.txt:53034
Lindauiensi,1,False,example.txt:53038
Lindauiensis,1,False,example.txt:53037
Lindlaw,1,False,example.txt:35204
Lingosch,1,False,example.txt:38193
Linkowicem,1,False,example.txt:49811
Linostowna,1,False,example.txt:20268
Linskerum,1,False,example.txt:35848
Liorancoli,1,False,example.txt:28726
Lirsonki,1,False,example.txt:20679
Lisarda,1,False,example.txt:38355
Lisonnik,1,False,example.txt:35904
Listarze,1,True,example.txt:33059
Liszarda,1,True,example.txt:38332
Liszardom,1,True,example.txt:38336
Liubartouiensis,1,False,example.txt:16334
Liubaszka,1,True,example.txt:15217
Liusmiado,1,False,example.txt:13546
Livinowa,1,False,example.txt:3652
Lmasczna,1,True,example.txt:17742
Lmethones,2,False,example.txt:18067; example.txt:18077
Lmostowna,2,False,example.txt:24758; example.txt:24765
Lmyatek,1,False,example.txt:39968
Lnianego,1,False,example.txt:36258
Lobeskes,1,False,example.txt:42335
Lobrzanckowna,1,True,example.txt:3081
Lochylek,2,False,example.txt:25666; example.txt:25672
Locumtenentes,1,False,example.txt:18675
Locumtenentis,1,False,example.txt:46135
Loczanowa,1,True,example.txt:27830
Lodwiczowski,1,True,example.txt:26757
Lodzaycze,1,True,example.txt:33975
Logofetum,1,False,example.txt:2212
Logomades,1,False,example.txt:16179
Loikowicem,1,False,example.txt:49810
Loikowna,1,False,example.txt:43090
Loikowska,1,False,example.txt:49798
Lojkonowska,1,False,example.txt:25773
Lomaznie,1,False,example.txt:18237
Lomionowska,1,False,example.txt:17077
Lomnicz,1,True,example.txt:3383
Lonatowic,1,False,example.txt:39079
Longanmouic,1,False,example.txt:46620
Longstowski,1,False,example.txt:29060
Longtomski,1,False,example.txt:31700
Longtorowski,1,False,example.txt:22275
Longusta,1,False,example.txt:28528
Lonoviz,1,False,example.txt:20191
Lopamix,2,False,example.txt:21536; example.txt:21550
Loparzonsski,2,True,example.txt:15558; example.txt:15572
Loparzonsskim,1,True,example.txt:15569
Lopatyn,1,False,example.txt:41262
Lopcionowszki,2,True,example.txt:19865; example.txt:19870
Lopomouicz,2,True,example.txt:14594; example.txt:14596
Lopoms,2,False,example.txt:34850; example.txt:34855
Loponii,2,False,example.txt:20876; example.txt:20892
Loponius,1,False,example.txt:37955
Lopowicz,2,True,example.txt:20902; example.txt:21700
Lopremiak,1,False,example.txt:40718
Lopustnik,1,False,example.txt:34109
Lopyistynski,2,False,example.txt:19226; example.txt:19228
Lopystinski,1,False,example.txt:21060
Lorbinger,1,False,example.txt:38236
Lorencowicz,1,True,example.txt:5148
Loreniem,1,False,example.txt:22231
Lorkembergier,1,False,example.txt:40993
Lorylek,2,False,example.txt:25661; example.txt:25664
Losinsczki,1,True,example.txt:40751
Losinsski,1,False,example.txt:12653
Losniessa,1,False,example.txt:11496
Losorffa,1,False,example.txt:821
Losselmiczanka,1,True,example.txt:29446
Lotendinatoris,1,False,example.txt:25196
Louicanus,2,False,example.txt:27444; example.txt:27454
Louincowna,1,False,example.txt:32091
Louitampiam,1,False,example.txt:12623
Lovatolski,1,False,example.txt:18090
Lowbersu,2,False,example.txt:17096; example.txt:17108
Lowicowska,1,False,example.txt:52146
Lowodoro,1,False,example.txt:13382
Loxerimui,1,False,example.txt:45767
Loxynesa,1,False,example.txt:32959
Loykonowska,1,False,example.txt:29518
Loykoroska,1,False,example.txt:13651
Loykowska,1,False,example.txt:32759
Loykowszka,1,True,example.txt:22051
Lozalie,1,False,example.txt:17237
Lozijnczonisz,1,True,example.txt:32557
Lozinczowna,1,True,example.txt:32142
Lozynczowna,1,True,example.txt:32139
Lubaiomski,1,False,example.txt:37427
Lubelski,1,False,example.txt:23688
Lubelskich,1,False,example.txt:44623
Lubelskiego,2,False,example.txt:18919; example.txt:23690
Lubemianka,1,False,example.txt:37555
Lubemysla,1,False,example.txt:37542
Lubkome,1,False,example.txt:34044
Lubystops,1,False,example.txt:26201
Lucerna,1,False,example.txt:11864
Lucernae,1,False,example.txt:22014
Luchadzic,1,True,example.txt:8500
Luchadzu,1,True,example.txt:8486
LuchineliaAct,1,False,example.txt:37301
Lucilovicum,1,False,example.txt:18570
Lucilski,1,False,example.txt:18567
Lucimrowskae,1,False,example.txt:48757
Lucincowa,1,False,example.txt:32148
Lucretiam,1,False,example.txt:36479
Luczoriae,1,True,example.txt:5239
Luczylowicz,1,True,example.txt:40056
Luczytha,1,True,example.txt:36906
Ludaszek,1,True,example.txt:24792
Ludomilski,1,False,example.txt:17129
Luedomiedo,1,False,example.txt:21489
Luedzmiedo,2,True,example.txt:21482; example.txt:21492
Luenstog,2,False,example.txt:16212; example.txt:16213
Luidomiedo,1,False,example.txt:21474
Luiskona,1,False,example.txt:27525
Lukasciek,1,False,example.txt:42673
Lukowiec,1,False,example.txt:39306
Lukswier,1,False,example.txt:39350
Lulaxamicia,1,False,example.txt:32987
Lulikowiensis,1,False,example.txt:25794
Lulynscy,1,False,example.txt:4442
Lunasowskie,1,False,example.txt:27462
Lunatowskie,2,False,example.txt:21121; example.txt:21122
Lupczonni,1,True,example.txt:39971
Lupkonim,1,False,example.txt:27670
Lupkonowany,1,False,example.txt:27668
Lupnarowskiey,1,False,example.txt:49814
Lupogomb,1,False,example.txt:27719
Lupreski,1,False,example.txt:22135
Lupskiego,1,False,example.txt:22542
Lupskonisa,1,False,example.txt:27666
Lurchy,1,False,example.txt:27999
Lurincowa,1,False,example.txt:32088
Lurincowei,1,False,example.txt:28252
Lurincowic,2,False,example.txt:39543; example.txt:39546
Lurincowna,2,False,example.txt:3596; example.txt:3599
Lurinczowa,2,True,example.txt:28257; example.txt:28258
Lurinska,1,False,example.txt:3588
Lurynczowska,1,True,example.txt:3602
Lusczanka,1,True,example.txt:25808
Lusijza,1,False,example.txt:29496
Lusimierza,1,True,example.txt:3311
Luxinconna,1,False,example.txt:27586
Luxinconnam,1,False,example.txt:27584
Luxinconowska,1,False,example.txt:27587
Luxinczomber,1,True,example.txt:32521
Luxinowna,1,False,example.txt:12493
Luxinrowska,1,False,example.txt:20257
Luxoroso,1,False,example.txt:23519
Luzamista,1,False,example.txt:40125
Luzanconna,2,False,example.txt:33070; example.txt:33074
Luzyskomis,1,False,example.txt:25196
Lwassek,2,False,example.txt:20403; example.txt:20405
Lwibarski,1,False,example.txt:13048
Lwkoncki,1,False,example.txt:16604
Lwowscensis,1,False,example.txt:34724
Lychaczek,1,True,example.txt:42697
Lychen,1,False,example.txt:43432
Lynczubernia,1,True,example.txt:49336
Lysianka,1,False,example.txt:41240
Lysmianka,1,False,example.txt:18834
Lysonnik,1,False,example.txt:35907
Lzaszczoniski,1,True,example.txt:25628
Lzawrecki,1,False,example.txt:40243
Lzayzerowna,2,False,example.txt:18170; example.txt:18175
Lzusseczki,1,True,example.txt:15999
MARAFITANS,1,False,example.txt:13400
MATWIEIOWA,1,False,example.txt:7522
Macedonia,2,False,example.txt:16369; example.txt:16387
Machalianka,1,False,example.txt:25775
Machowiczowi,1,True,example.txt:37084
Macieia,1,False,example.txt:11147
Macieina,2,False,example.txt:10997; example.txt:10998
Maciejowic,1,False,example.txt:45104
Maciejum,1,False,example.txt:5284
Macierko,1,False,example.txt:39391
